GeneID,T0,T30min,T3h,T6h,T12h,T24h,T4d
ENSG00000117036,43.59098043,45.82222201,47.39279555,48.45224083,51.17386813,49.56686915,42.68400917
ENSG00000253831,40.77657205,40.48260771,43.17306973,45.67042321,42.32399786,39.55967792,50.16646498
ENSG00000175832,40.48542635,44.34530742,42.93571016,44.88719301,35.87237489,45.09099651,29.0795441
ENSG00000244405,38.22095985,39.57373719,44.06976148,43.13167705,37.6288377,35.18153174,79.28852302
ENSG00000139083,35.89179429,35.71103748,37.21270703,35.54244645,40.12841937,38.46514137,20.93812203
ENSG00000010030,31.36286125,26.05428822,31.83255662,31.68031131,27.05628276,29.61112255,22.72370807
ENSG00000115363,52.68119603,52.52514209,57.83661695,50.55886,56.27436589,52.61593524,46.72283476
ENSG00000142694,42.47492194,36.35482076,42.56648415,41.53820869,38.74351601,40.08740089,24.72186388
ENSG00000166979,47.89346682,50.02574816,49.58177832,47.96609795,46.68137673,44.79781708,77.86430559
ENSG00000072840,30.11740467,33.81755722,30.43477243,31.2481843,33.1363463,31.9174674,35.69046386
ENSG00000173040,50.67552568,50.21509618,48.84332631,49.53255836,48.26894889,49.43005209,64.0047568
ENSG00000126860,33.38470636,37.26369128,31.41058403,34.21905749,34.08213396,38.7192302,42.91783592
ENSG00000185862,29.72921041,31.24242409,25.21286174,29.8977874,34.04835583,33.03154923,18.64236855
ENSG00000067208,49.80208859,49.26835605,44.33349434,44.72514538,42.72933543,41.98329454,41.25979174
ENSG00000142459,37.37987227,36.88499522,44.30712105,43.50978817,46.88404552,41.10375625,25.10448946
ENSG00000196405,38.81942599,38.32404023,39.03246379,34.35409718,33.94702143,39.24695318,30.41873363
ENSG00000167880,41.37503821,41.01278217,49.79276462,44.2390025,42.49288853,40.14603678,48.46590684
ENSG00000214860,44.77173799,47.82931106,49.00156603,50.82893939,40.2635319,49.35187092,74.03804979
ENSG00000106038,30.94231748,33.17377395,29.69632043,29.5466842,23.37446649,30.6274779,32.28934757
ENSG00000174279,40.74422254,43.66365453,42.90933688,41.70025632,34.8928091,40.24376324,37.41227897
ENSG00000182944,37.47692084,33.93116604,40.45662125,37.10890686,33.98079957,33.77427047,21.95845691
ENSG00000178997,46.35686454,39.34651956,44.38624091,45.07624858,44.51957638,45.77508186,34.47881619
ENSG00000081177,32.73771593,34.34773171,32.94023464,34.48913686,34.52124965,37.13606127,57.11749636
ENSG00000187609,67.48110219,64.52980685,66.38156172,70.38268651,67.35359277,70.01124816,62.04911494
ENSG00000174371,48.47575821,45.44352595,42.22363143,52.80051885,50.53208364,45.22781357,38.51764175
ENSG00000164002,49.54329243,46.5796141,50.13561733,49.18145516,38.81107227,46.4005313,56.28847427
ENSG00000090989,50.72404996,43.13348004,49.76639133,53.23264587,55.531247,52.22502934,68.78757656
ENSG00000112685,38.91647456,43.36069767,36.8698543,37.97316087,40.97287264,44.07464116,43.4067464
ENSG00000180104,72.59232661,67.71085367,65.06289741,62.19928129,66.98203334,67.33354268,79.20349512
ENSG00000179044,42.68519384,39.7252156,38.21489191,40.32285148,35.29814667,36.08061532,47.74316964
ENSG00000283632,61.41556688,56.76653783,63.32226051,56.82470163,59.11172887,58.26452562,61.64523239
ENSG00000205436,54.49276924,47.56422382,56.54432591,55.71737616,57.59171299,52.63548055,40.94093709
ENSG00000131558,59.89513935,58.54640928,58.02122996,60.20069388,67.82648661,61.95858646,36.09434641
ENSG00000070367,57.33143977,50.66953144,49.92463104,49.3840147,48.03250197,47.49506785,58.86056844
ENSG00000138190,47.53762209,45.17843871,49.50265846,44.34703426,52.86277467,47.86642845,58.73302658
ENSG00000144036,29.51893851,33.24951315,33.07210107,35.43441471,30.60298649,30.37338907,16.66546972
ENSG00000182473,55.88379868,62.6741962,56.67619235,56.77068574,63.90822343,62.9944871,79.41606488
ENSG00000116903,49.73738956,47.94291988,44.49173406,47.72302651,49.07962403,47.41688667,73.69793817
ENSG00000157036,36.32851283,37.75599615,37.92478576,35.89354965,37.05460946,38.15241665,26.29488015
ENSG00000171311,59.97601316,56.99375546,62.42556877,58.66124141,54.68679373,60.14087398,138.2978903
ENSG00000171824,37.62249369,35.21873261,36.73798788,39.35056571,35.70348424,35.7288,15.1349674
ENSG00000130713,39.82226117,39.57373719,42.32912458,41.75427221,37.29105638,38.38696019,46.25518126
ENSG00000107371,48.50810774,47.33700619,51.55977479,49.2084631,47.32316122,51.59957988,74.61198816
ENSG00000178896,50.38437998,46.39026608,46.31149082,47.88507413,42.15510721,44.85645297,59.37073588
ENSG00000077348,38.54445505,35.55955906,37.15996045,37.7030815,38.06795338,38.44559608,40.96219406
ENSG00000223496,41.22946536,39.30864995,38.53137134,37.97316087,41.580879,42.70647046,54.12026264
ENSG00000075914,35.51977479,37.18795208,37.81929261,34.73220831,38.64218162,34.79062582,48.21082312
ENSG00000120699,36.08589142,32.79507789,34.1797791,32.24747801,39.41907862,35.29880351,25.01946156
ENSG00000123737,45.07905844,49.79853053,51.82350766,49.91066949,49.51873972,54.35546653,52.67478822
ENSG00000110723,53.18261361,57.44819072,46.23237096,47.39893125,51.68054009,53.30002058,24.19043947
ENSG00000182197,36.08589142,29.99272713,33.73143324,31.57227956,34.85903097,33.53972692,25.57214295
ENSG00000151348,42.32934909,36.65777759,45.5730388,42.72655798,42.32399786,42.5305628,43.70434405
ENSG00000158008,30.02035611,37.26369128,32.46551549,33.16574791,28.13718293,29.63066783,39.34666384
ENSG00000162694,60.59065408,63.92389317,61.92447632,64.14385283,70.52873707,62.95539652,52.78107311
ENSG00000012232,74.662696,69.37711628,67.51561304,68.08701179,79.00704789,75.36665909,77.33288118
ENSG00000104313,33.75672586,40.17965086,38.6104912,38.10820057,33.37279322,39.87240264,43.3004615
ENSG00000064655,45.38637889,45.06482989,41.98627185,40.64694674,42.99956049,42.1201116,64.38738238
ENSG00000158161,47.14942783,52.56301168,52.1399871,45.56239147,46.17470477,46.92825427,45.08604755
ENSG00000112319,40.4692516,47.63996305,41.56429928,42.26742302,49.41740533,39.55967792,93.70075321
ENSG00000188107,44.52911657,42.7926536,39.0060905,38.67536727,41.31065394,42.23738337,51.44188358
ENSG00000108799,69.09857827,71.64929258,70.65403411,68.51913879,87.62047124,72.49350067,52.90861497
ENSG00000106462,37.71954225,35.33234143,36.02590915,35.21835119,33.10256816,35.84607177,47.99825336
ENSG00000092820,39.93548449,46.31452686,41.14232669,40.32285148,38.27062217,42.35465515,54.24780451
ENSG00000126218,38.15626079,37.22582167,38.00390562,38.75639108,32.5958962,37.62469367,38.30507199
ENSG00000088926,69.79409298,69.30137708,71.55072585,71.73308342,81.03373574,69.15125515,84.45396836
ENSG00000158769,48.81542819,50.74527064,51.3751618,49.66759805,49.24851468,48.98051029,24.70060691
ENSG00000131187,53.13408933,55.28962323,55.30478146,50.07271712,47.86361132,56.05590724,51.03800101
ENSG00000124491,39.72521261,37.41516971,41.01046027,45.10325651,46.07337038,42.1201116,60.49735565
ENSG00000143278,36.11824093,30.71224963,32.94023464,39.21552603,38.57462535,34.77108053,30.12113595
ENSG00000180210,40.03253306,39.08143232,39.95552881,36.46071635,43.26978553,42.78465166,40.57956848
ENSG00000181104,52.66502126,56.00914574,57.01904506,53.47571731,58.8077257,61.58722583,53.22746962
ENSG00000164251,47.81259301,38.21043141,40.7203541,47.18286775,44.68846702,44.66100002,25.44460109
ENSG00000164220,36.70053232,32.18916422,36.36876186,34.00299398,37.42616891,35.67016412,31.84295106
ENSG00000127533,28.75872476,31.62112015,29.3534677,26.71085071,29.961202,28.59476719,35.62669293
ENSG00000117525,34.35519201,37.86960497,35.94678929,36.08260522,40.19597562,34.16517638,30.03610805
ENSG00000198734,39.27231929,43.77726334,39.92915551,39.08048634,44.58713263,43.29282933,35.47789408
ENSG00000057593,51.41956469,60.59136794,49.68727147,49.74862186,55.05835318,53.37820176,115.5741822
ENSG00000185010,35.61682335,46.46600529,39.61267608,36.75780366,44.28312945,36.90151773,36.30691617
ENSG00000101981,53.1017398,55.28962323,49.79276462,54.98816183,52.66010588,56.30999607,62.7293382
ENSG00000103089,49.36537005,51.54053234,54.77731574,51.20705051,47.86361132,49.48868798,44.53336614
ENSG00000117480,34.17726963,37.90747456,31.51607718,38.02717676,38.87862852,36.90151773,33.22465456
ENSG00000165591,41.11624203,45.21630832,41.722539,39.80970067,36.85194068,39.28604377,49.08235917
ENSG00000163586,48.6860301,51.57840196,55.01467531,53.39469349,53.47078102,53.06547704,60.00844518
ENSG00000145384,47.42439875,46.95831016,44.14888133,41.05206581,42.29021974,44.64145471,39.53797663
ENSG00000121769,35.08305624,37.22582167,33.33583394,38.7023752,35.16303414,34.73198994,49.57126962
ENSG00000170323,52.05038036,55.89553692,54.4608363,53.34067762,49.58629599,50.44640745,39.36792081
ENSG00000164687,42.26465005,49.19261684,42.17088486,47.77704238,40.77020386,42.10056631,60.43358472
ENSG00000170231,44.17327182,42.60330558,44.70272035,44.56309776,54.11256551,44.56327353,47.63688475
ENSG00000164434,47.86111729,47.18552779,48.6587133,49.93767743,54.2138999,50.56367922,70.87076025
ENSG00000168040,43.41305808,41.315739,42.27637801,41.32214519,40.77020386,41.90511337,59.79587542
ENSG00000149485,34.1934444,32.8329475,32.78199493,34.03000192,42.12132908,34.69289936,37.94370338
ENSG00000134824,53.3928855,49.6470521,47.18180927,54.01587606,55.93658457,53.78865296,79.05469629
ENSG00000221968,47.7802435,47.45061501,49.60815161,53.61075699,49.99163356,48.72642146,38.41135686
ENSG00000172782,42.08672768,44.61039464,42.83021702,46.48066135,43.26978553,39.73558558,82.47706952
ENSG00000185104,50.72404996,52.26005484,49.47628518,48.42523289,49.7214085,50.64186041,44.1294836
ENSG00000113194,50.74022473,50.40444419,55.91136704,57.04076513,60.05751652,56.89635493,118.8264997
ENSG00000103876,41.69853342,44.08022017,42.38187114,44.69813744,41.27687582,41.7096604,55.39568125
ENSG00000180185,54.80008969,62.78780502,51.79713437,58.5802176,60.09129466,60.88359519,106.688766
ENSG00000115042,36.03736714,31.73472896,33.07210107,35.19134326,37.0883876,33.09018512,75.1221556
ENSG00000144199,48.15226299,47.03404936,43.51592246,49.26247897,44.11423881,45.93144421,46.12763939
ENSG00000158234,40.87362061,42.83052321,42.83021702,41.05206581,43.70890124,42.33510986,48.80601846
ENSG00000135472,49.39771958,54.22927431,51.55977479,58.31013821,52.52499337,53.57365473,111.173988
ENSG00000167106,49.68886527,49.95000893,48.79057973,51.99028071,57.01748475,49.05869149,21.04440692
ENSG00000162636,40.71187301,38.62699706,38.92697064,40.94403407,37.32483452,39.36422495,34.54258712
ENSG00000133193,27.22212248,26.7738107,25.16011517,29.30361276,26.51583266,28.30158776,36.2856592
ENSG00000182518,43.46158236,46.5796141,51.1641755,46.26459785,38.74351601,47.90551905,54.9705417
ENSG00000168309,53.65168168,56.69079863,55.9904869,59.95762244,45.22891712,48.45278731,34.90395571
ENSG00000065809,47.84494254,52.44940286,53.61689113,52.85453474,48.20139262,50.73958688,48.99733125
ENSG00000125898,41.40738772,45.48139556,46.97082297,41.53820869,42.45911039,40.63466916,35.7329778
ENSG00000169122,48.24931155,55.44110166,52.85206583,54.63705865,54.82190626,51.09140219,61.47517657
ENSG00000184731,33.01268685,30.485032,32.51826206,34.62417657,31.31232723,34.22381227,39.26163594
ENSG00000197245,65.23281043,63.58306672,68.22769177,66.11543231,50.32941486,60.19950987,81.09536606
ENSG00000166801,46.38921406,52.41153327,43.35768274,42.24041509,51.95076513,46.34189541,25.2532883
ENSG00000189057,51.01519565,54.64583996,47.86751471,43.99593106,51.00497749,49.05869149,51.29308473
ENSG00000197712,55.46325489,55.25175364,59.76186685,59.95762244,57.89571617,55.66500132,27.50652782
ENSG00000055147,32.64066736,30.59864082,34.49625853,32.35550977,30.02875827,36.35424946,26.14608132
ENSG00000121104,35.98884286,38.0968226,34.78636468,35.59646233,29.961202,36.08061532,52.03707892
ENSG00000138439,53.40906027,57.06949468,60.21021272,61.38904315,60.53041037,57.42407791,49.67755451
ENSG00000100376,56.93515812,57.71327796,59.55088055,56.20351904,55.46369075,54.23819476,102.2673148
ENSG00000197798,46.72888404,44.83761227,47.44554212,46.04853435,47.45827375,47.39734136,35.11652549
ENSG00000048828,45.98484505,53.69909983,45.86314494,47.91208208,61.88153558,55.09818777,51.18679986
ENSG00000188938,61.43174164,57.2588427,64.00796595,62.90148769,61.91531372,61.7826788,70.5731626
ENSG00000112584,37.88128987,33.96903565,39.05883707,42.26742302,45.97203599,41.35784508,38.51764175
ENSG00000184083,35.66534763,31.69685935,37.15996045,32.35550977,29.58964256,32.97291335,15.92147554
ENSG00000150510,28.03086053,22.1158493,26.32053976,27.14297772,24.72559173,23.94298687,86.51589511
ENSG00000124019,34.14492012,33.24951315,39.26982337,34.38110512,30.16387078,34.86880702,32.62945922
ENSG00000122591,26.94715154,31.88620737,23.762331,25.25242206,25.36737622,26.17115055,55.18311146
ENSG00000155744,48.16843776,48.7760512,46.65434353,41.99734365,51.0387556,46.45916718,45.59621499
ENSG00000175182,43.31600951,47.63996305,40.7203541,46.56168517,50.73475243,47.20188841,92.6166474
ENSG00000159784,36.15059046,31.92407698,34.23252567,36.94685923,41.17554143,38.11332605,46.10638243
ENSG00000185519,45.77457315,47.22339738,46.89170311,43.56380404,45.36402963,39.85285735,50.33652078
ENSG00000179083,38.5282803,41.27786941,38.39950492,38.99946253,40.09464123,36.19788709,45.00101965
ENSG00000234545,35.45507575,34.87790617,33.81055309,39.2695419,23.61091342,32.75791511,18.79116739
ENSG00000082269,47.66702016,56.31210257,49.79276462,52.50343154,48.87695525,50.44640745,51.33559869
ENSG00000147724,26.36486015,29.38681344,27.82381708,29.06054132,32.05544612,28.80976543,26.67750573
ENSG00000035141,64.22997527,59.37954057,64.85191111,65.84535292,63.57044214,65.1835602,43.21543361
ENSG00000138640,50.48142855,56.27423298,55.96411362,49.88366154,51.88320888,52.55729935,44.57588011
ENSG00000031003,52.85911839,46.76896212,52.64107954,57.7969874,63.73933278,54.9418254,70.67944746
ENSG00000148541,66.62383986,64.49193724,65.59036313,61.17297965,59.48328831,67.04036325,64.42989632
ENSG00000138286,67.61050027,71.30846613,67.43649318,69.78851189,75.22389726,68.72125866,50.61286149
ENSG00000162391,49.65651574,44.72400345,46.94444969,52.31437597,52.66010588,51.69730637,38.85775337
ENSG00000152380,50.91814709,45.29204752,47.44554212,50.15374093,51.24142439,48.31597025,42.45018245
ENSG00000170264,52.68119603,50.40444419,44.94007992,47.96609795,54.88946251,49.21505383,112.5769485
ENSG00000156050,35.37420194,36.84712563,34.10065924,34.89425594,35.90615303,39.30558906,40.21819989
ENSG00000114023,54.44424496,54.83518797,57.73112379,50.09972506,55.97036271,54.51182891,46.99917545
ENSG00000183807,36.89462945,31.96194659,35.70942971,34.89425594,34.31858087,32.7383698,22.04348482
ENSG00000143340,34.67868723,32.52999067,34.52263183,33.81393842,35.46703732,33.34427398,45.02227662
ENSG00000196990,53.94282738,50.3665746,60.55306544,55.50131266,56.34192214,50.99367573,62.00660098
ENSG00000188163,38.46358126,43.36069767,46.31149082,37.73008943,40.12841937,43.46873698,26.08231039
ENSG00000215187,45.49960222,51.57840196,43.72690875,45.99451847,43.30356367,47.2996149,57.92526145
ENSG00000154319,46.1304179,46.46600529,48.31586057,43.59081199,53.03166533,48.94141971,46.70157777
ENSG00000183615,46.04954409,39.53586758,35.55118999,44.022939,45.93825787,39.79422146,37.5610778
ENSG00000054965,45.48342745,44.42104662,38.58411791,41.16009756,46.98537991,42.41329103,39.00655222
ENSG00000152102,46.98768021,42.64117519,45.73127851,51.04500288,51.78187449,47.96415494,43.81062894
ENSG00000198780,40.61482445,34.34773171,36.71161459,41.80828808,39.1826317,38.36741488,33.41596735
ENSG00000164334,31.16876412,34.08264446,31.25234431,30.59999379,29.8598676,30.58838732,40.06940104
ENSG00000172538,46.34068978,49.26835605,46.99719626,45.26530414,44.92491395,42.62828929,72.95394398
ENSG00000148468,32.81858972,29.045987,31.0677313,31.49125574,34.11591208,32.11292037,48.27459405
ENSG00000161682,44.85261178,44.95122108,42.30275129,46.53467724,45.29647338,46.79143721,73.2090277
ENSG00000144369,43.31600951,36.99860404,43.91152176,39.86371654,41.17554143,41.61193394,45.63872895
ENSG00000113391,51.11224422,49.68492172,50.0037509,50.96397907,45.22891712,47.14325253,55.26813939
ENSG00000174132,48.26548633,54.87305759,50.84769606,50.93697113,48.84317711,52.53775406,33.6497941
ENSG00000185442,48.86395247,44.34530742,45.67853195,47.72302651,49.75518664,48.08142671,34.60635805
ENSG00000151327,56.78958527,52.94170773,51.1641755,60.71384471,57.96327242,52.75275232,34.62761502
ENSG00000197520,35.35802718,39.04356271,33.15122093,34.24606542,36.71682817,38.52377725,19.8752732
ENSG00000168754,44.48059229,44.76187306,42.4873643,40.94403407,43.87779188,41.43602628,49.27367196
ENSG00000189320,42.45874718,41.1642606,41.40605956,37.94615294,43.50623245,42.90192343,33.96864875
ENSG00000196666,49.83443812,46.39026608,49.0279393,55.04217772,46.71515487,48.35506085,51.73948124
ENSG00000140067,34.40371629,35.48381986,34.36439211,28.70943814,26.4482764,31.97610328,22.36233947
ENSG00000182103,39.36936786,39.87669402,42.72472387,43.48278023,41.17554143,38.01559956,27.01761737
ENSG00000186973,53.11791458,46.35239647,45.78402508,50.28878061,48.64050832,50.56367922,36.17937431
ENSG00000111879,42.19995101,36.20334233,36.84348101,42.21340715,37.73017209,37.44878601,62.24042773
ENSG00000047662,42.34552386,39.00569312,40.14014182,44.64412157,38.54084723,43.42964641,30.52501853
ENSG00000222011,55.56030345,47.48848462,51.95537409,51.58516164,42.83066982,50.42686216,59.56204867
ENSG00000185958,52.40622509,51.9192284,53.51139799,47.45294712,48.47161768,51.87321403,54.48163123
ENSG00000135436,69.77791823,71.19485732,71.57709912,78.56609174,72.92698435,74.13530548,84.8791079
ENSG00000177558,40.38837779,42.67904478,41.93352528,41.10608169,36.04126554,40.22421795,21.55457436
ENSG00000104059,45.49960222,45.10269951,45.78402508,45.07624858,49.31607093,46.77189192,24.44552319
ENSG00000135063,42.03820339,42.90626241,40.53574111,40.43088324,38.30440031,43.27328404,44.95850569
ENSG00000160767,54.49276924,56.00914574,51.63889465,52.15232834,61.10463858,55.27409543,51.059258
